,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
792,Cedric Benson,GNB,30,rb,5,5,,,,,,0,1,0,0,0,,3,3,0,0,0,
793,Bryan Braman,HOU,25,,14,0,,,,,,,,,,,,5,3,2,0,0,
794,Antonio Brown,PIT,24,WR,13,10,,,,,,0,4,2,0,0,,3,3,0,0,0,
795,Chris Carr,SDG,29,,9,0,,,,,,,,,,,,4,3,1,0,0,
796,Chris Carter,PIT,23,rolb,8,3,0,0,0,0,1,,,,,,,8,3,5,0,0,
797,Barry Church,DAL,24,ss,3,3,,,,,,0,0,1,6,0,,5,3,2,0,0,
798,Dallas Clark,TAM,33,te,16,7,,,,,,,,,,,,3,3,0,0,0,
799,Demarcus Dobbs,SFO,25,,12,0,,,,,,,,,,,,5,3,2,0,0,
800,Anthony Fasano,MIA,28,TE,16,16,,,,,,,,,,,,3,3,0,0,0,
801,Brandon Fields,MIA,28,P,16,0,,,,,,0,1,1,-10,0,,3,3,0,0,0,
802,Clifton Geathers,IND,25,,8,0,,,,,,,,,,,1.0,5,3,2,2,1,
803,Tony Gonzalez*+,ATL,36,TE,16,16,,,,,,,,,,,,3,3,0,0,0,
804,Marshay Green,IND,26,,1,0,,,,,,,,,,,,3,3,0,0,0,
805,,,,,,,,,,,,,,,,,,,,,,,
806,Virgil Green,DEN,24,te,12,2,,,,,,,,,,,,3,3,0,0,0,
807,Chris Gronkowski,DEN,26,,14,0,,,,,,,,,,,,4,3,1,0,0,
808,DaJohn Harris,TEN,23,,7,0,,,,,,,,,,,,4,3,1,0,0,
809,Dwayne Harris,DAL,25,,16,0,,,,,,0,1,0,0,0,,4,3,1,0,0,
810,Mario Harvey,IND,25,,13,0,,,,,,,,,,,,4,3,1,1,0,
811,Will Heller,DET,31,te,16,5,,,,,,,,,,,,3,3,0,0,0,
812,Andre Holmes,DAL,24,,7,0,,,,,,,,,,,,3,3,0,0,0,
813,Rob Housler,ARI,24,TE,15,9,,,,,,,,,,,,3,3,0,0,0,
814,Thomas Howard,CIN,29,lb,1,1,0,0,0,0,1,,,,,,1.0,3,3,0,1,1,
815,Josh Hull,STL,25,lb,16,1,,,,,,,,,,,,3,3,0,1,0,
816,Corvey Irvin,TAM,27,,12,0,,,,,,,,,,,,6,3,3,0,1,
817,Fred Jackson,BUF,31,RB,10,8,,,,,,0,5,0,0,0,,3,3,0,0,0,
818,Malik Jackson,DEN,22,,14,0,,,,,,,,,,,,5,3,2,0,2,
819,Vincent Jackson*,TAM,29,WR,16,16,,,,,,,,,,,,3,3,0,0,0,
820,Lance Kendricks,STL,24,fb/TE,16,14,,,,,,0,1,1,0,0,,3,3,0,0,0,
821,Jeremy Kerley,NYJ,24,wr,16,7,,,,,,0,4,1,1,0,,3,3,0,0,0,
822,Niko Koutouvides,NWE,31,,14,0,,,,,,,,,,,,4,3,1,0,0,
823,Brian Leonard,CIN,28,,15,0,,,,,,,,,,,,3,3,0,0,0,
824,Myron Lewis,TAM,25,,8,0,,,,,,,,,,,,3,3,0,0,0,
825,Marshawn Lynch*+,SEA,26,RB,16,15,,,,,,0,5,0,0,0,,3,3,0,0,0,
826,Corey McIntyre,BUF,33,fb,16,3,,,,,,0,0,1,0,0,,6,3,3,0,0,
827,Brandon Meriweather,WAS,28,ss,1,1,1,25,0,25,2,,,,,,,7,3,4,1,0,
828,Heath Miller*,PIT,30,TE,15,15,,,,,,,,,,,,3,3,0,0,0,
829,Legedu Naanee,MIA,29,wr,4,1,,,,,,0,1,0,0,0,,3,3,0,0,0,
830,Mike Patterson,PHI,29,,5,0,,,,,,,,,,,1.0,6,3,3,1,2,
831,Keenan Robinson,WAS,23,,11,0,,,,,,,,,,,,5,3,2,0,0,
832,Alfonso Smith,ARI,25,,11,0,,,,,,,,,,,,3,3,0,0,0,
833,Shawntae Spencer,OAK,30,rcb,2,2,,,,,,,,,,,,3,3,0,1,0,
834,C.J. Spillman,SFO,26,,16,0,,,,,,0,0,1,0,0,,3,3,0,0,0,
835,Andy Studebaker,KAN,27,rolb,16,1,,,,,,,,,,,,4,3,1,0,0,
836,,,,,,,,,,,,,,,,,,,,,,,
837,Brandon Taylor,SDG,22,ss,4,1,,,,,,,,,,,0.5,5,3,2,0,1,
838,J.T. Thomas,CHI,24,,16,0,,,,,,1,0,0,0,0,,5,3,2,0,0,
839,Walter Thurmond,SEA,25,rcb,2,1,0,0,0,0,1,,,,,,,3,3,0,1,0,
840,Will Tukuafu,SFO,28,,14,0,,,,,,,,,,,,5,3,2,0,0,
841,DeAngelo Tyson,BAL,23,de/dt,10,2,0,0,0,0,2,,,,,,,12,3,9,0,1,
842,Mike Wallace,PIT,26,WR,15,14,,,,,,0,2,1,0,0,,3,3,0,0,0,
843,Dekoda Watson,TAM,24,,16,0,,,,,,0,0,2,0,0,,3,3,0,0,1,
844,Jamaal Westerman,2TM,27,,9,0,,,,,,,,,,,1.0,3,3,0,1,1,
845,Ian Williams,SFO,23,,3,0,,,,,,,,,,,,3,3,0,1,0,
846,Dave Zastudil,ARI,34,P,16,0,,,,,,,,,,,,3,3,0,0,0,
847,David Akers,SFO,38,K,16,0,,,,,,,,,,,,2,2,0,0,0,
848,Antonio Allen,NYJ,24,lb,7,1,,,,,,0,0,1,0,0,1.0,4,2,2,1,1,
849,Aaron Berry,NYJ,24,,7,0,,,,,,,,,,,,2,2,0,0,0,
850,Matthew Bosher,ATL,25,K/P,16,0,,,,,,,,,,,,4,2,2,0,0,
851,Dwayne Bowe,KAN,28,WR,13,12,,,,,,0,1,0,0,0,,2,2,0,0,0,
852,Ron Brace,NWE,26,,10,0,,,,,,,,,,,,4,2,2,1,0,
853,Ahmad Bradshaw,NYG,26,RB,14,12,,,,,,0,3,0,0,0,,2,2,0,0,0,
854,Tom Brady*,NWE,35,QB,16,16,,,,,,0,2,1,-3,0,,2,2,0,0,0,
855,Andre Brown,NYG,26,rb,10,2,,,,,,0,0,1,1,0,,2,2,0,0,0,
856,Omar Brown,BAL,24,,3,0,,,,,,0,0,1,12,0,1.0,3,2,1,1,1,
857,David Bruton,DEN,25,,16,0,1,-2,0,-2,1,,,,,,,2,2,0,0,1,
858,Quinton Carter,DEN,24,,3,0,,,,,,,,,,,,2,2,0,0,0,
859,John Chick,JAX,30,,8,0,0,0,0,0,1,0,0,1,0,0,,2,2,0,0,1,
860,Justin Cole,STL,25,,16,0,,,,,,,,,,,,2,2,0,0,0,
861,Jack Crawford,OAK,24,,4,0,,,,,,,,,,,,3,2,1,0,0,
862,Victor Cruz*,NYG,26,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
863,Jay Cutler,CHI,29,QB,15,15,,,,,,0,8,1,0,0,,2,2,0,0,0,
864,Jacob Cutrera,TAM,24,,8,0,,,,,,1,0,0,0,0,,3,2,1,0,0,
865,Kellen Davis,CHI,27,TE,16,15,,,,,,0,1,0,0,0,,2,2,0,0,0,
866,Keyunta Dawson,TEN,27,,3,0,,,,,,,,,,,,3,2,1,0,1,
867,,,,,,,,,,,,,,,,,,,,,,,
868,Pannel Egboh,TEN,26,,6,0,,,,,,,,,,,,2,2,0,1,0,
869,Larry Fitzgerald*,ARI,29,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
870,Ryan Fitzpatrick,BUF,30,QB,16,16,,,,,,0,8,2,0,0,,2,2,0,0,0,
871,Malcom Floyd,SDG,31,WR,14,14,,,,,,,,,,,,2,2,0,0,0,
872,Antonio Gates,SDG,32,TE,15,15,,,,,,0,0,1,0,0,,2,2,0,0,0,
873,Richard Goodman,SDG,25,,7,0,,,,,,,,,,,,2,2,0,0,0,
874,Shayne Graham,HOU,35,K,16,0,,,,,,,,,,,,2,2,0,0,0,
875,A.J. Green*,CIN,24,WR,16,16,,,,,,0,2,1,0,0,,2,2,0,0,0,
876,Clark Haggans,SFO,35,,9,0,,,,,,,,,,,,2,2,0,0,0,
877,Jamie Harper,TEN,23,,10,0,,,,,,,,,,,,2,2,0,0,0,
878,Stephen Hauschka,SEA,27,K,16,0,,,,,,,,,,,,3,2,1,0,0,
879,Devery Henderson,NOR,30,WR,15,9,,,,,,0,1,0,0,0,,2,2,0,0,0,
880,Devin Hester,CHI,30,wr,15,5,,,,,,0,1,0,0,0,,2,2,0,0,0,
881,Robert Hughes,IND,23,fb,5,1,,,,,,,,,,,,2,2,0,,,
882,Tim Jamison,HOU,26,,6,0,0,0,0,0,1,,,,,,1.0,3,2,1,1,1,
883,Jerrel Jernigan,NYG,23,,9,0,,,,,,0,1,0,0,0,,2,2,0,0,0,
884,Andre Johnson*,HOU,31,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
885,Calvin Johnson*+,DET,27,WR,16,16,,,,,,0,3,0,0,0,,2,2,0,0,0,
886,D.J. Johnson,WAS,27,,7,0,,,,,,,,,,,,3,2,1,0,0,
887,Tyrell Johnson,DET,27,,4,0,,,,,,,,,,,,3,2,1,1,0,
888,Thomas Keiser,CAR,23,,4,0,,,,,,,,,,,0.5,4,2,2,0,2,
889,Dre Kirkpatrick,CIN,23,,5,0,,,,,,,,,,,,2,2,0,0,0,
890,Sam Koch,BAL,30,P,16,0,,,,,,,,,,,,3,2,1,0,0,
891,John Kuhn,GNB,30,fb,14,3,,,,,,,,,,,,2,2,0,0,0,
892,Orie Lemon,DAL,25,,5,0,,,,,,0,0,1,0,0,,5,2,3,0,0,
893,Lazarius Levingston,TAM,25,,3,0,,,,,,,,,,,,2,2,0,1,0,
894,Marcedes Lewis,JAX,28,TE,16,15,,,,,,0,0,1,0,0,,2,2,0,0,0,
895,Chris Lewis-Harris,CIN,23,,2,0,,,,,,,,,,,,2,2,0,0,0,
896,Jake Locker,TEN,24,QB,11,11,,,,,,0,4,0,-2,0,,2,2,0,0,0,
897,Josh Mauga,NYJ,25,,5,0,,,,,,,,,,,,3,2,1,0,0,
898,,,,,,,,,,,,,,,,,,,,,,,
899,Darcel McBath,SFO,27,,16,0,,,,,,0,0,1,8,0,,2,2,0,0,0,
900,Robert Meachem,SDG,28,wr,15,3,,,,,,,,,,,,2,2,0,0,0,
901,Fili Moala,IND,27,DT,8,8,0,0,0,0,1,,,,,,,14,2,12,2,4,
902,Denarius Moore,OAK,24,WR,15,15,,,,,,0,3,2,0,0,,3,2,1,0,0,
903,Aaron Morgan,2TM,24,,11,0,,,,,,,,,,,,2,2,0,1,0,
904,Kirk Morrison,BUF,30,,2,0,,,,,,,,,,,,2,2,0,0,0,
905,DeMarco Murray,DAL,24,RB,10,10,,,,,,0,3,1,0,0,,2,2,0,0,0,
906,Ben Obomanu,SEA,29,,8,0,,,,,,,,,,,,3,2,1,0,0,
907,Greg Olsen,CAR,27,TE,16,16,,,,,,,,,,,,2,2,0,0,0,
908,Kenny Onatolu,CAR,30,,4,0,,,,,,,,,,,,5,2,3,1,0,1
909,Carson Palmer,OAK,33,QB,15,15,,,,,,0,7,2,-3,0,,2,2,0,0,0,
910,Adrian Peterson*+,MIN,27,RB,16,16,,,,,,0,4,0,0,0,,2,2,0,0,0,
911,Kealoha Pilares,CAR,24,,8,0,,,,,,,,,,,,4,2,2,0,0,
912,Matt Prater,DEN,28,K,16,0,,,,,,,,,,,,3,2,1,0,0,
913,Philip Rivers,SDG,31,QB,16,16,,,,,,0,15,2,-8,0,,2,2,0,0,0,
914,Travian Robertson,ATL,24,dt,7,0,,,,,,,,,,,,2,2,0,0,1,
915,Saverio Rocca,WAS,39,P,16,0,,,,,,,,,,,,2,2,0,0,0,
916,Kyle Rudolph*,MIN,23,TE,16,16,,,,,,,,,,,,2,2,0,0,0,
917,Josh Scobee,JAX,30,K,16,0,,,,,,,,,,,,2,2,0,0,0,
918,Da'Rel Scott,NYG,24,,4,0,,,,,,,,,,,,2,2,0,0,0,
919,Mana Silva,2TM,24,,10,0,,,,,,,,,,,,2,2,0,0,0,
920,Kevin Smith,DET,26,rb,12,2,,,,,,,,,,,,2,2,0,0,0,
921,Steve Smith,CAR,33,WR,16,16,,,,,,0,1,0,0,0,,2,2,0,0,0,
922,Austin Spitler,MIA,26,,15,0,,,,,,,,,,,,2,2,0,0,0,
923,Luke Stocker,TAM,24,TE,16,11,,,,,,,,,,,,2,2,0,0,0,
924,Matt Toeaina,CHI,28,nt,3,2,,,,,,,,,,,,4,2,2,0,1,
925,Michael Vick,PHI,32,QB,10,10,,,,,,0,11,3,-25,0,,3,2,1,0,0,
926,Lawrence Vickers,DAL,29,fb,16,6,,,,,,,,,,,,3,2,1,0,0,
927,Darrin Walls,NYJ,24,cb,6,1,0,0,0,0,1,,,,,,,2,2,0,0,0,
928,Nate Washington,TEN,29,WR,16,14,,,,,,0,1,0,0,0,,2,2,0,0,0,
929,,,,,,,,,,,,,,,,,,,,,,,
930,Steve Weatherford,NYG,30,P,16,0,,,,,,,,,,,,2,2,0,0,0,
931,Wes Welker*,NWE,31,WR,16,12,,,,,,0,3,0,0,0,,2,2,0,0,0,
932,Kyle Williams,SFO,24,wr,11,3,,,,,,0,1,1,0,0,,2,2,0,0,0,
933,Mike Williams,TAM,25,WR,16,16,,,,,,,,,,,,2,2,0,0,0,
934,Doug Worthington,WAS,25,,6,0,0,0,0,0,1,,,,,,,3,2,1,0,0,
935,Danny Aiken,NWE,24,,16,0,,,,,,,,,,,,1,1,0,0,0,
936,Jamaal Anderson,CIN,26,,2,0,,,,,,,,,,,,3,1,2,0,1,
937,Antwan Applewhite,CAR,27,de,5,3,,,,,,,,,,,1.0,6,1,5,1,1,
938,Dan Bailey,DAL,24,K,16,0,,,,,,,,,,,,1,1,0,0,0,
939,Jonathan Baldwin,KAN,23,wr,15,7,,,,,,,,,,,,1,1,0,0,0,
940,Lance Ball,DEN,27,,15,0,,,,,,0,1,2,0,0,,1,1,0,0,0,
941,Arrelious Benn,TAM,24,wr,8,1,,,,,,0,1,0,0,0,,1,1,0,1,0,
942,Justin Bethel,ARI,22,,16,0,,,,,,,,,,,,1,1,0,0,0,
943,Armon Binns,2TM,23,,11,5,,,,,,0,1,0,0,0,,1,1,0,0,0,
944,Anquan Boldin,BAL,32,WR,15,15,,,,,,0,0,1,0,0,,1,1,0,0,0,
945,Deion Branch,NWE,33,wr,10,4,,,,,,,,,,,,1,1,0,0,0,
946,Drew Brees*,NOR,33,QB,16,16,,,,,,0,5,2,0,0,,1,1,0,0,0,
947,Richie Brockel,CAR,26,,16,0,,,,,,,,,,,,3,1,2,0,0,
948,Kaelin Burnett,OAK,23,,6,0,,,,,,,,,,,,1,1,0,0,0,
949,Josh Bush,NYJ,23,,16,0,,,,,,,,,,,,3,1,2,0,0,
950,Reggie Bush,MIA,27,RB,16,16,,,,,,0,4,0,0,0,,1,1,0,0,0,
951,Crezdon Butler,3TM,25,,8,0,,,,,,1,0,0,0,0,,1,1,0,0,0,
952,Dan Carpenter,MIA,27,K,14,0,,,,,,,,,,,,2,1,1,0,0,
953,James Carpenter,SEA,23,lg/rg,7,7,,,,,,,,,,,,1,1,0,,,
954,Adam Carriker,WAS,28,de,2,2,,,,,,,,,,,,1,1,0,0,0,
955,Matt Cassel,KAN,30,QB,9,8,,,,,,0,8,1,-8,0,,1,1,0,0,0,
956,Charles Clay,MIA,23,FB/te,14,9,,,,,,,,,,,,1,1,0,0,0,
957,Adrian Clayborn,TAM,24,de,3,3,,,,,,,,,,,,2,1,1,1,0,
958,Randall Cobb,GNB,22,rb/wr,15,8,,,,,,0,4,3,0,0,,1,1,0,0,0,
959,Marques Colston,NOR,29,WR,16,13,,,,,,0,4,0,0,0,,1,1,0,0,0,
960,,,,,,,,,,,,,,,,,,,,,,,
961,Jeff Cumberland,NYJ,25,TE/wr,15,12,,,,,,,,,,,,1,1,0,0,0,
962,Vernon Davis,SFO,28,TE,16,16,,,,,,,,,,,,1,1,0,0,0,
963,Joel Dreessen,DEN,30,TE,16,15,,,,,,,,,,,,1,1,0,0,0,
964,Donald Driver,GNB,37,wr,13,1,,,,,,,,,,,,1,1,0,0,0,
965,Kris Durham,DET,24,wr,4,3,,,,,,,,,,,,1,1,0,0,0,
966,Nate Ebner,NWE,24,,15,0,,,,,,,,,,,,1,1,0,0,0,
967,Braylon Edwards,2TM,29,,13,4,,,,,,,,,,,,1,1,0,0,0,
968,Jay Feely,ARI,36,K,16,0,,,,,,0,1,0,0,0,,2,1,1,0,0,
969,Daniel Fells,NWE,29,te/wr,13,4,,,,,,,,,,,,1,1,0,0,0,
970,Andre Fluellen,2TM,27,,5,1,,,,,,,,,,,,6,1,5,0,0,
971,Justin Forsett,HOU,27,,16,0,,,,,,,,,,,,1,1,0,0,0,
972,Clyde Gates,NYJ,26,wr,11,2,,,,,,,,,,,,1,1,0,0,0,
973,Ted Ginn,SFO,27,,13,0,,,,,,0,4,1,0,0,,1,1,0,0,0,
974,Tavares Gooden,SFO,28,,15,0,,,,,,,,,,,,1,1,0,0,0,
975,Stephen Gostkowski,NWE,28,K,16,0,,,,,,,,,,,,2,1,1,0,0,
976,Larry Grant,SFO,27,,16,0,,,,,,,,,,,,2,1,1,0,0,
977,Gary Guyton,SDG,27,lb,1,1,,,,,,,,,,,,1,1,0,0,0,
978,Bryan Hall,BAL,24,,5,0,,,,,,,,,,,,3,1,2,0,2,
979,Jason Hanson,DET,42,K,16,0,,,,,,,,,,,,1,1,0,0,0,
980,Chris Harris,JAX,30,,5,0,,,,,,,,,,,,1,1,0,0,0,
981,Nick Harris,DET,34,P,13,0,,,,,,,,,,,,1,1,0,0,0,
982,Matt Hasselbeck,TEN,37,qb,8,5,,,,,,0,3,2,-4,0,,1,1,0,0,0,
983,Roy Helu,WAS,24,,3,0,,,,,,,,,,,,1,1,0,0,0,
984,Alex Henery,PHI,25,K,16,0,,,,,,,,,,,,1,1,0,0,0,
985,T.Y. Hilton,IND,23,wr,15,1,,,,,,0,1,0,0,0,,1,1,0,0,0,
986,Chris Ivory,NOR,24,rb,6,2,,,,,,,,,,,,1,1,0,0,0,
987,Greg Jennings,GNB,29,wr,8,5,,,,,,,,,,,,1,1,0,0,0,
988,Donnie Jones,HOU,32,P,16,0,,,,,,,,,,,,2,1,1,0,0,
989,Jacoby Jones*+,BAL,28,wr,16,3,,,,,,0,2,2,0,0,,1,1,0,0,0,
990,James Jones,GNB,28,WR,16,16,,,,,,,,,,,,1,1,0,0,0,
991,,,,,,,,,,,,,,,,,,,,,,,
992,Julio Jones*,ATL,23,WR,16,15,,,,,,,,,,,,1,1,0,0,0,
993,Maurice Jones-Drew,JAX,27,rb,6,5,,,,,,0,2,1,0,0,,1,1,0,0,0,
994,Sergio Kindle,BAL,25,,1,0,,,,,,,,,,,,1,1,0,1,0,
995,Jeff King,ARI,29,TE,16,12,,,,,,,,,,,,1,1,0,0,0,
996,Justin King,2TM,25,,5,2,0,0,0,0,2,,,,,,,3,1,2,0,0,
997,Chris Kluwe,MIN,31,P,16,0,,,,,,,,,,,,1,1,0,0,0,
998,Michael Koenen,TAM,30,P,16,0,,,,,,0,1,0,0,0,,2,1,1,0,0,
999,Shane Lechler,OAK,36,P,16,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1000,Mikel Leshoure,DET,22,RB,14,14,,,,,,0,3,0,0,0,,1,1,0,0,0,
1001,Anthony Levine,BAL,25,,2,0,,,,,,,,,,,,1,1,0,0,0,
1002,Travis Lewis,DET,24,,13,0,,,,,,1,0,0,0,0,,1,1,0,0,0,
1003,Ricky Lumpkin,ARI,24,,1,0,,,,,,,,,,,,1,1,0,0,0,
1004,Owen Marecic,CLE,24,fb,10,2,,,,,,,,,,,,1,1,0,0,0,
1005,Charly Martin,SEA,28,wr,4,1,,,,,,,,,,,,1,1,0,0,0,
1006,Aaron Maybin,NYJ,24,,8,0,,,,,,,,,,,,1,1,0,0,1,
1007,Willis McGahee,DEN,31,RB,10,9,,,,,,0,5,1,0,0,,1,1,0,0,0,
1008,Tyrone McKenzie,MIN,27,,16,0,,,,,,,,,,,,1,1,0,0,0,
1009,Phillip Merling,GNB,27,,3,0,,,,,,,,,,,,2,1,1,0,0,
1010,Brit Miller,STL,26,fb,9,1,,,,,,0,1,1,0,0,,1,1,0,0,0,
1011,Zach Miller,SEA,27,TE,16,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1012,Lance Moore,NOR,29,wr,15,7,,,,,,,,,,,,1,1,0,0,0,
1013,Mewelde Moore,IND,30,,9,0,,,,,,0,1,0,0,0,,2,1,1,0,0,
1014,Jonas Mouton,SDG,24,,3,0,,,,,,,,,,,,1,1,0,0,0,
1015,Daniel Muir,NYJ,29,,3,0,,,,,,,,,,,,3,1,2,0,0,
1016,Matthew Mulligan,STL,27,TE/wr,16,9,,,,,,,,,,,,1,1,0,0,0,
1017,Jerome Murphy,3TM,25,,8,0,,,,,,,,,,,,2,1,1,0,0,
1018,Kyle Nelson,SDG,26,,6,0,,,,,,,,,,,,1,1,0,,,
1019,Jamar Newsome,KAN,25,wr,6,2,,,,,,,,,,,,1,1,0,0,0,
1020,Nick Novak,SDG,31,K,13,0,,,,,,,,,,,,1,1,0,0,0,
1021,Mike Nugent,CIN,30,K,12,0,,,,,,,,,,,,1,1,0,0,0,
1022,,,,,,,,,,,,,,,,,,,,,,,
1023,Jeris Pendleton,JAX,29,,4,0,,,,,,,,,,,,1,1,0,0,0,
1024,Austin Pettis,STL,24,wr,14,2,,,,,,,,,,,,1,1,0,0,0,
1025,Adam Podlesh,CHI,29,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1026,Quinton Pointer,STL,24,,6,0,,,,,,,,,,,,1,1,0,0,0,
1027,Christian Ponder,MIN,24,QB,16,16,,,,,,0,7,2,0,0,,1,1,0,0,0,
1028,Darius Reynaud,TEN,28,,16,0,,,,,,0,1,0,0,0,,1,1,0,,,
1029,Stevan Ridley,NWE,23,RB,16,12,,,,,,0,4,0,0,0,,1,1,0,0,0,
1030,Aldrick Robinson,WAS,24,wr,15,2,,,,,,,,,,,,1,1,0,0,0,
1031,Laurent Robinson,JAX,27,wr,7,4,,,,,,0,1,0,0,0,,1,1,0,0,0,
1032,Weslye Saunders,IND,23,te,11,4,,,,,,,,,,,,1,1,0,0,0,
1033,Brian Schaefering,DAL,29,,3,0,,,,,,,,,,,,3,1,2,0,0,
1034,Tony Scheffler,DET,29,te,15,4,,,,,,,,,,,,1,1,0,0,0,
1035,Sealver Siliga,DEN,22,,1,0,,,,,,,,,,,,1,1,0,0,0,
1036,Matthew Slater*,NWE,27,,16,0,,,,,,,,,,,,1,1,0,1,0,
1037,Lee Smith,BUF,25,te/wr,16,7,,,,,,,,,,,,1,1,0,0,0,
1038,Torrey Smith,BAL,23,WR,16,16,,,,,,,,,,,,1,1,0,0,0,
1039,Nate Solder,NWE,24,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1040,Scott Solomon,TEN,24,,13,0,,,,,,,,,,,,2,1,1,0,2,
1041,Matt Spaeth,CHI,29,TE,16,8,,,,,,,,,,,,1,1,0,0,0,
1042,Micheal Spurlock,2TM,29,,14,1,,,,,,0,1,0,0,0,,2,1,1,0,0,
1043,Shaun Suisham,PIT,31,K,16,0,,,,,,,,,,,,2,1,1,0,0,
1044,Jeff Tarpinian,NWE,25,,3,0,,,,,,,,,,,,1,1,0,0,0,
1045,Marcus Thigpen,MIA,26,,16,0,,,,,,0,1,1,0,0,,2,1,1,0,0,
1046,Brandon Thompson,CIN,23,,3,0,,,,,,,,,,,,1,1,0,0,0,
1047,Robert Turbin,SEA,23,,16,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1048,DeMarcus Van Dyke,PIT,23,,9,0,,,,,,,,,,,,3,1,2,0,0,
1049,Shane Vereen,NWE,23,rb,13,1,,,,,,0,1,0,0,0,,1,1,0,0,0,
1050,Kevin Walter,HOU,31,WR,16,14,,,,,,,,,,,,1,1,0,0,0,
1051,Ty Warren,DEN,31,dt,1,1,,,,,,,,,,,,1,1,0,0,0,
1052,Ryan Whalen,CIN,23,,9,0,,,,,,,,,,,,5,1,4,0,0,
1053,,,,,,,,,,,,,,,,,,,,,,,
1054,Johnny White,2TM,24,,7,0,,,,,,,,,,,,1,1,0,0,0,
1055,Roddy White,ATL,31,WR,16,15,,,,,,0,1,1,0,0,,1,1,0,0,0,
1056,Kyle Wilber,DAL,23,,10,0,,,,,,,,,,,,2,1,1,0,0,
1057,Michael Wilhoite,SFO,26,,5,0,,,,,,,,,,,,1,1,0,0,0,
1058,DeAngelo Williams,CAR,29,RB,16,10,,,,,,0,2,0,0,0,,1,1,0,0,0,
1059,Jason Williams,2TM,26,,7,0,,,,,,,,,,,,1,1,0,0,0,
1060,Malcolm Williams,NWE,25,,2,0,,,,,,,,,,,,2,1,1,0,0,
1061,Al Woods,PIT,25,,12,0,,,,,,,,,,,,3,1,2,0,0,
1062,Darrel Young,WAS,25,fb/te,16,8,,,,,,0,0,1,0,0,,4,1,3,0,0,
1063,Titus Young,DET,23,WR,10,8,,,,,,,,,,,,1,1,0,0,0,
1064,Christian Yount,CLE,24,,16,0,,,,,,,,,,,,1,1,0,0,0,
1065,Joe Adams,CAR,23,,9,0,,,,,,0,4,1,0,0,,,,,,,
1066,Dwayne Allen,IND,22,fb/te,16,16,,,,,,0,1,2,0,0,,,,,,,
1067,Joe Anderson,CHI,24,,3,0,,,,,,1,0,0,0,0,,,,,,,
1068,Vick Ballard,IND,22,RB,16,12,,,,,,0,3,2,0,0,,,,,,,
1069,Brandon Banks,WAS,25,,12,0,,,,,,0,4,3,5,0,,,,,,,
1070,Don Barclay,GNB,23,rt,16,4,,,,,,0,0,1,0,0,,,,,,,
1071,Gary Barnidge,CAR,27,te,16,5,,,,,,0,0,1,0,0,,,,,,,
1072,Ben Bass,DAL,23,,2,0,,,,,,,,,,,,1,0,1,0,0,
1073,Charlie Batch,PIT,38,qb,2,2,,,,,,0,1,1,0,0,,,,,,,
1074,Travis Benjamin,CLE,23,wr,14,3,,,,,,0,1,1,0,0,,,,,,,
1075,Matt Birk,BAL,36,C,16,16,,,,,,0,0,1,0,0,,,,,,,
1076,Justin Blackmon,JAX,22,WR,16,14,,,,,,0,1,1,0,0,,,,,,,
1077,Antwon Blake,JAX,22,,16,0,,,,,,0,0,1,0,0,,,,,,,
1078,Justin Blalock,ATL,29,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1079,Kevin Boothe,NYG,29,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
1080,Sam Bradford,STL,25,QB,16,16,,,,,,0,7,3,-1,0,,,,,,,
1081,Steve Breaston,KAN,29,wr,10,4,,,,,,0,1,1,0,0,,,,,,,
1082,Curtis Brinkley,SDG,27,rb,10,1,,,,,,0,1,1,0,0,,,,,,,
1083,Kenny Britt,TEN,24,WR,14,11,,,,,,0,2,2,-2,0,,,,,,,
1084,,,,,,,,,,,,,,,,,,,,,,,
1085,Eben Britton,JAX,25,lg,11,5,,,,,,0,0,1,0,0,,,,,,,
1086,Bryce Brown,PHI,21,rb,16,4,,,,,,0,4,1,0,0,,,,,,,
1087,Ronnie Brown,SDG,31,rb,14,1,,,,,,0,0,1,0,0,,,,,,,
1088,Dez Bryant,DAL,24,WR,16,14,,,,,,0,5,2,0,0,,,,,,,
1089,Jason Campbell,CHI,31,qb,6,1,,,,,,0,2,1,0,0,,,,,,,
1090,Tank Carder,CLE,23,lb,15,1,0,0,0,0,1,,,,,,,1,0,1,0,0,
1091,Gabe Carimi,CHI,24,rg/RT,16,14,,,,,,0,0,1,0,0,,,,,,,
1092,Bobby Carpenter,NWE,29,,4,0,,,,,,,,,,,,2,0,2,0,0,
1093,David Carr,NYG,33,,2,0,,,,,,0,1,1,0,0,,,,,,,
