,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1079,Roscoe Parrish,BUF,27,,12,0,,,,,,0,5,3,-4,0,,2,2,0,0,0,
1080,Stephen Peterman,DET,27,RG,9,9,,,,,,,,,,,,2,2,0,0,0,
1081,Ropati Pitoitua,NYJ,24,,8,0,,,,,,,,,,,,3,2,1,0,0,
1082,Geoffrey Pope,2TM,25,,5,0,0,0,0,0,1,,,,,,,4,2,2,0,0,
1083,Josh Reed,BUF,29,wr,14,4,,,,,,0,3,1,0,0,,2,2,0,0,0,
1084,,,,,,,,,,,,,,,,,,,,,,,
1085,Derrick Roberson,TAM,24,,6,0,0,0,0,0,2,,,,,,,3,2,1,0,0,
1086,Tony Romo*,DAL,29,QB,16,16,,,,,,0,6,2,-5,0,,2,2,0,0,0,
1087,Bob Sanders,IND,28,ss,2,2,1,29,0,29,1,,,,,,,3,2,1,0,0,
1088,Chaz Schilens,OAK,24,WR,8,8,,,,,,,,,,,,2,2,0,0,0,
1089,Rich Seubert,NYG,30,LG,14,14,,,,,,0,0,1,0,0,,2,2,0,0,0,
1090,Mike Sims-Walker,JAX,25,WR,15,14,,,,,,0,2,0,0,0,,2,2,0,0,0,
1091,Josh Sitton,GNB,23,RG,16,16,,,,,,0,0,1,0,0,,2,2,0,0,0,
1092,Clifton Smith,TAM,24,,11,0,,,,,,0,3,1,-6,0,,3,2,1,0,0,
1093,Kenny Smith,KAN,32,,6,0,,,,,,,,,,,,2,2,0,0,0,
1094,Kevin Smith,DET,23,RB,13,13,,,,,,0,3,0,0,0,,2,2,0,0,0,1
1095,Chris Spencer,SEA,27,C/rg,14,14,,,,,,0,1,0,-2,0,,2,2,0,0,0,
1096,John St. Clair,CLE,32,RT,14,14,,,,,,0,0,1,0,0,,2,2,0,0,0,
1097,Max Starks,PIT,27,LT,16,16,,,,,,,,,,,,3,2,1,0,0,
1098,Aaron Stecker,ATL,34,,9,0,,,,,,,,,,,,2,2,0,0,0,
1099,David Stewart,TEN,27,RT,15,15,,,,,,0,0,1,0,0,,2,2,0,0,0,
1100,Jonathan Stewart,CAR,22,rb,16,3,,,,,,0,3,1,0,0,,2,2,0,0,0,
1101,Sammie Stroughter,TAM,23,,13,0,,,,,,,,,,,,3,2,1,0,0,
1102,Chester Taylor,MIN,30,,16,0,,,,,,0,2,1,0,0,,2,2,0,0,0,
1103,Mike Thomas,JAX,22,wr,14,4,,,,,,0,1,1,0,0,,2,2,0,0,0,
1104,Lawrence Tynes,NYG,31,,16,0,,,,,,,,,,,,2,2,0,0,0,
1105,Max Unger,SEA,23,c/RG,16,16,,,,,,0,0,2,0,0,,2,2,0,0,0,
1106,Danny Ware,NYG,24,,8,0,,,,,,0,1,0,0,0,,3,2,1,0,0,
1107,Leon Washington,NYJ,27,,7,0,,,,,,0,1,0,0,0,,2,2,0,0,0,
1108,Nate Washington,TEN,26,WR,16,15,,,,,,0,1,1,0,0,,2,2,0,0,0,
1109,Anthony Waters,NOR,25,,3,0,,,,,,,,,,,,2,2,0,0,0,
1110,Cadillac Williams,TAM,27,RB,16,15,,,,,,0,1,1,0,0,,2,2,0,0,0,
1111,Jamie Winborn,TEN,30,,2,0,,,,,,,,,,,,2,2,0,0,0,
1112,Brian Witherspoon,2TM,24,,8,0,,,,,,0,2,0,0,0,,4,2,2,0,0,
1113,Jason Witten*,DAL,27,TE,16,16,,,,,,,,,,,,2,2,0,0,0,
1114,James Wyche,2TM,27,,3,0,,,,,,,,,,,,2,2,0,0,0,
1115,,,,,,,,,,,,,,,,,,,,,,,
1116,Todd Yoder,WAS,31,te,16,1,,,,,,,,,,,,3,2,1,0,0,
1117,Vince Young*,TEN,26,QB,12,10,,,,,,0,8,4,-29,0,,2,2,0,0,0,
1118,Titus Adams,NWE,26,,2,0,,,,,,,,,,,,2,1,1,0,0,
1119,Joseph Addai,IND,26,RB,15,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1120,Branden Albert,KAN,25,LT,14,14,,,,,,0,0,1,0,0,,1,1,0,0,0,
1121,Devin Aromashodu,CHI,25,wr,10,2,,,,,,0,0,1,0,0,,1,1,0,0,0,
1122,Ryan Baker,MIA,25,,5,0,,,,,,,,,,,0.5,2,1,1,0,1,
1123,Jason Banks,ARI,24,,1,0,,,,,,,,,,,1.0,2,1,1,0,1,
1124,Khalif Barnes,OAK,27,rt,6,2,,,,,,,,,,,,1,1,0,0,0,
1125,Gary Barnidge,CAR,24,te,16,3,,,,,,0,1,0,0,0,,4,1,3,0,0,
1126,Connor Barth,TAM,23,K,9,0,,,,,,,,,,,,1,1,0,0,0,
1127,Travis Beckum,NYG,22,te,15,2,,,,,,,,,,,,1,1,0,0,0,
1128,Josh Beekman,CHI,26,lg,11,4,,,,,,,,,,,,1,1,0,0,0,
1129,Cedric Benson,CIN,27,RB,13,13,,,,,,0,1,1,0,0,,1,1,0,0,0,
1130,Joe Berger,MIA,27,c,16,6,,,,,,,,,,,,1,1,0,0,0,
1131,Ladell Betts,WAS,30,rb,10,2,,,,,,0,0,1,0,0,,1,1,0,0,0,
1132,Rob Bironas,TEN,31,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1133,Will Blackmon,GNB,25,,3,0,,,,,,,,,,,,1,1,0,0,0,
1134,Kyle Boller,STL,28,qb,7,4,,,,,,0,2,0,-9,0,,1,1,0,0,0,
1135,John Bowie,OAK,25,,3,0,,,,,,,,,,,,1,1,0,0,0,
1136,Steve Breaston,ARI,26,wr,15,6,,,,,,0,2,1,0,0,,1,1,0,0,0,
1137,Eric Brock,ATL,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
1138,Donald Brown,IND,22,rb,11,1,,,,,,0,1,1,0,0,,1,1,0,0,0,
1139,Kris Brown,HOU,33,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1140,Reggie Brown,PHI,28,wr,14,2,,,,,,,,,,,,1,1,0,0,0,
1141,Isaac Bruce,SFO,37,wr,10,7,,,,,,,,,,,,1,1,0,0,0,
1142,Antonio Bryant,TAM,28,WR,13,11,,,,,,,,,,,,1,1,0,0,0,
1143,Correll Buckhalter,DEN,31,rb,14,7,,,,,,0,3,0,0,0,,1,1,0,0,0,
1144,Reggie Bush,NOR,24,rb/wr,14,8,,,,,,0,4,2,0,0,,1,1,0,0,0,
1145,Cooper Carlisle,OAK,32,RG,16,16,,,,,,0,0,2,0,0,,1,1,0,0,0,
1146,,,,,,,,,,,,,,,,,,,,,,,
1147,Dan Carpenter*,MIA,24,K,16,0,,,,,,,,,,,,2,1,1,0,0,
1148,James Casey,HOU,25,,15,0,,,,,,,,,,,,2,1,1,1,0,
1149,Brent Celek,PHI,24,TE,16,15,,,,,,,,,,,,1,1,0,0,0,
1150,Gosder Cherilus,DET,25,RT,15,15,,,,,,,,,,,,1,1,0,0,0,
1151,Tashard Choice,DAL,25,,16,0,,,,,,,,,,,,1,1,0,0,0,
1152,Kendrick Clancy,NOR,31,,2,0,,,,,,,,,,,,2,1,1,0,0,
1153,David Clowney,NYJ,24,wr,13,3,,,,,,0,1,0,0,0,,1,1,0,0,0,
1154,Patrick Cobbs,MIA,26,,5,0,,,,,,,,,,,,1,1,0,0,0,
1155,Michael Coe,JAX,26,,5,0,,,,,,,,,,,,1,1,0,0,0,
1156,Glen Coffee,SFO,22,rb,14,2,,,,,,,,,,,,4,1,3,0,0,
1157,Kerry Collins,TEN,37,qb,7,6,,,,,,0,3,1,-4,0,,1,1,0,0,0,
1158,Dustin Colquitt,KAN,27,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1159,Marques Colston,NOR,26,WR,16,14,,,,,,0,2,0,0,0,,1,1,0,0,0,
1160,Jared Cook,TEN,22,,14,0,,,,,,,,,,,,1,1,0,0,0,
1161,Mike Cox,KAN,24,FB,16,10,,,,,,,,,,,,1,1,0,0,0,
1162,Alge Crumpler,TEN,32,TE,16,14,,,,,,0,1,0,0,0,,1,1,0,0,0,
1163,Kevin Curtis,PHI,31,wr,3,1,,,,,,,,,,,,1,1,0,0,0,
1164,Harvey Dahl,ATL,28,RG,11,11,,,,,,,,,,,,1,1,0,0,0,
1165,Owen Daniels,HOU,27,TE,8,8,,,,,,0,1,0,0,0,,1,1,0,0,0,
1166,Craig Davis,SDG,24,,1,0,,,,,,,,,,,,1,1,0,0,0,
1167,Fred Davis,WAS,23,fb/TE,16,10,,,,,,,,,,,,1,1,0,0,0,
1168,Kellen Davis,CHI,24,te,16,2,,,,,,,,,,,,1,1,0,0,0,
1169,Leonard Davis*,DAL,31,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1170,Jake Delhomme,CAR,34,QB,11,11,,,,,,0,6,3,-8,0,,1,1,0,0,0,
1171,David Diehl*,NYG,29,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1172,Kris Dielman*,SDG,28,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1173,Lionel Dotson,MIA,24,,2,0,,,,,,,,,,,,2,1,1,0,0,
1174,Jeff Dugan,MIN,28,te,16,4,,,,,,,,,,,,1,1,0,0,0,
1175,Keilen Dykes,ARI,25,,2,0,,,,,,,,,,,,1,1,0,0,0,
1176,Greg Estandia,2TM,27,,6,1,,,,,,,,,,,,1,1,0,0,0,
1177,,,,,,,,,,,,,,,,,,,,,,,
1178,Jeff Faine,TAM,28,C,12,12,,,,,,0,1,1,0,0,,1,1,0,0,0,
1179,Kevin Faulk,NWE,33,rb,15,7,,,,,,0,1,0,0,0,,1,1,0,0,0,
1180,Brett Favre*,MIN,40,QB,16,16,,,,,,0,2,0,0,0,,1,1,0,0,0,
1181,Jeff Feagles,NYG,43,P,16,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1182,Jerome Felton,DET,23,FB,13,8,,,,,,,,,,,,1,1,0,0,0,
1183,Tony Fiammetta,CAR,23,fb,10,2,,,,,,,,,,,,1,1,0,0,0,
1184,Yamon Figurs,2TM,26,,6,0,,,,,,,,,,,,1,1,0,0,0,
1185,Joe Flacco,BAL,24,QB,16,16,,,,,,0,8,3,0,0,,1,1,0,0,0,
1186,J.P. Foschi,CIN,27,TE,15,10,,,,,,0,1,0,0,0,,1,1,0,0,0,
1187,Vernon Fox,DEN,30,,2,0,,,,,,,,,,,,1,1,0,0,0,
1188,Coye Francies,CLE,23,,6,0,0,0,0,0,1,,,,,,,2,1,1,0,0,
1189,Jamaal Fudge,ATL,26,,2,0,,,,,,,,,,,,1,1,0,0,0,
1190,Jabar Gaffney,DEN,29,wr,16,7,,,,,,,,,,,,1,1,0,0,0,
1191,Jared Gaither,BAL,23,LT,11,11,,,,,,,,,,,,1,1,0,0,0,
1192,Dion Gales,KAN,24,,3,0,,,,,,,,,,,,1,1,0,0,1,
1193,Nate Garner,MIA,24,lg/rg,16,8,,,,,,0,0,2,0,0,,1,1,0,0,0,
1194,Antonio Gates*,SDG,29,TE,16,16,,,,,,0,1,0,0,0,,1,1,0,0,0,
1195,K.J. Gerard,BAL,23,,3,0,,,,,,,,,,,,1,1,0,0,0,
1196,Mike Gibson,SEA,24,,3,0,,,,,,,,,,,,1,1,0,0,0,
1197,Jarron Gilbert,CHI,23,,4,0,,,,,,,,,,,,1,1,0,0,0,
1198,John Gilmore,TAM,30,te,13,2,,,,,,,,,,,,1,1,0,0,0,
1199,Ben Graham,ARI,36,P,16,0,,,,,,1,0,0,0,0,,1,1,0,0,0,
1200,Letroy Guion,MIN,22,,7,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
1201,Andre Gurode*,DAL,31,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1202,Geoff Hangartner,BUF,27,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1203,Jason Hanson,DET,39,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1204,Cary Harris,BUF,22,fs,4,1,2,7,0,7,2,,,,,,,2,1,1,0,0,
1205,Brian Hartline,MIA,23,wr,16,2,,,,,,,,,,,,2,1,1,0,0,
1206,Ben Hartsock,NYJ,29,te,16,7,,,,,,,,,,,,1,1,0,0,0,
1207,Justin Hartwig,PIT,31,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1208,,,,,,,,,,,,,,,,,,,,,,,
1209,Percy Harvin*,MIN,21,WR,15,8,,,,,,0,1,0,0,0,,1,1,0,0,0,
1210,Stephen Hauschka,BAL,24,K,9,0,,,,,,,,,,,,1,1,0,0,0,
1211,Lavelle Hawkins,TEN,23,,10,0,,,,,,,,,,,,2,1,1,0,0,
1212,Mario Henderson,OAK,25,LT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1213,Chris Henry,TEN,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
1214,Robert Henson,WAS,23,,6,0,,,,,,,,,,,,1,1,0,0,0,
1215,Todd Herremans,PHI,27,LG/lt,11,11,,,,,,,,,,,,1,1,0,,,
1216,Anthony Herrera,MIN,29,RG,14,14,,,,,,,,,,,,1,1,0,0,0,
1217,Jacob Hester,SDG,24,FB,15,10,,,,,,1,1,1,41,1,,2,1,1,0,0,
1218,Chris Hoke,PIT,33,,16,0,,,,,,,,,,,,4,1,3,0,1,
1219,Santonio Holmes,PIT,25,fl/se/WR,16,16,,,,,,,,,,,,1,1,0,0,0,
1220,Brad Hoover,CAR,33,fb,11,4,,,,,,0,1,0,0,0,,1,1,0,0,0,
1221,Kevin Houser,SEA,32,,14,0,,,,,,0,1,0,-9,0,,1,1,0,0,0,
1222,Kareem Huggins,TAM,23,,3,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1223,Tory Humphrey,NOR,26,,1,0,,,,,,,,,,,,1,1,0,0,0,
1224,Steve Hutchinson*+,MIN,32,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1225,Jamaal Jackson,PHI,29,C,15,15,,,,,,0,0,1,0,0,,1,1,0,0,0,
1226,Rob Jackson,WAS,24,,5,0,0,0,0,0,1,,,,,,,1,1,0,1,1,
1227,Steven Jackson*,STL,26,RB,15,15,,,,,,0,2,1,-2,0,,1,1,0,0,0,
1228,Vincent Jackson*,SDG,26,WR,15,15,,,,,,0,0,1,0,0,,1,1,0,0,0,
1229,Sebastian Janikowski,OAK,31,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1230,Adam Jennings,DET,27,,1,0,,,,,,,,,,,,1,1,0,0,0,
1231,Chad Johnson*,CIN,31,,16,15,,,,,,0,2,0,0,0,,1,1,0,0,0,
1232,Curtis Johnson,DAL,24,,3,0,,,,,,,,,,,,1,1,0,0,0,
1233,Donnie Jones,STL,29,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1234,Levi Jones,WAS,30,LT,9,8,,,,,,,,,,,,1,1,0,0,0,
1235,Mark Jones,TEN,29,,3,0,,,,,,,,,,,,1,1,0,0,0,
1236,Thomas Jones,NYJ,31,RB,16,16,,,,,,0,2,2,0,0,,1,1,0,0,0,
1237,Winston Justice,PHI,25,RT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1238,Jeremy Kapinos,GNB,25,P,16,0,,,,,,,,,,,,1,1,0,0,0,
1239,,,,,,,,,,,,,,,,,,,,,,,
1240,Mike Karney,STL,28,FB,14,8,,,,,,,,,,,,1,1,0,0,0,
1241,Jevon Kearse,TEN,33,de,6,4,,,,,,0,0,1,0,0,1.0,4,1,3,1,2,
1242,Jeff King,CAR,26,TE,16,15,,,,,,0,1,1,0,0,,1,1,0,0,0,
1243,Jim Kleinsasser,MIN,32,TE,16,8,,,,,,,,,,,,1,1,0,0,0,
1244,Kyle Kosier,DAL,31,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1245,Chris Kuper,DEN,27,RG,15,15,,,,,,,,,,,,1,1,0,0,0,
1246,Jason Kyle,NOR,37,,16,0,,,,,,,,,,,,2,1,1,0,0,
1247,T.J. Lang,GNB,22,lt/rt,16,3,,,,,,,,,,,,1,1,0,0,0,
1248,Gerard Lawson,CLE,24,,5,0,,,,,,,,,,,,1,1,0,0,0,
1249,Doug Legursky,PIT,23,,8,0,,,,,,,,,,,,1,1,0,0,0,
1250,Rodney Leisle,NOR,28,,1,0,,,,,,,,,,,,1,1,0,0,0,
1251,Marcedes Lewis,JAX,25,TE,15,15,,,,,,0,1,0,0,0,,1,1,0,0,0,
1252,Ryan Lilja,IND,28,LG,16,16,,,,,,,,,,,,2,1,1,0,0,
1253,Rhys Lloyd,CAR,27,k,16,0,,,,,,,,,,,,1,1,0,0,0,
1254,Daniel Loper,DET,27,lg/rg,8,5,,,,,,,,,,,,1,1,0,0,0,
1255,Corey Lynch,TAM,24,,13,0,0,0,0,0,1,,,,,,,3,1,2,0,0,
1256,Marshawn Lynch,BUF,23,rb,13,6,,,,,,0,3,2,0,0,,1,1,0,,,
1257,Alex Mack,CLE,24,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1258,Logan Mankins*,NWE,27,LG,16,16,,,,,,,,,,,,1,1,0,0,0,
1259,Vince Manuwai,JAX,29,LG,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1260,Olindo Mare,SEA,36,K,16,0,,,,,,0,0,1,-3,0,,1,1,0,0,0,
1261,Laurence Maroney,NWE,24,rb,15,5,,,,,,1,4,0,0,0,,1,1,0,0,0,
1262,Ruvell Martin,STL,27,,8,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
1263,Brad Maynard,CHI,35,P,16,0,,,,,,0,1,1,0,0,,1,1,0,0,0,
1264,Todd McClure,ATL,32,C,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1265,LeSean McCoy,PHI,21,rb,16,4,,,,,,0,2,1,0,0,,1,1,0,0,0,
1266,Darren McFadden,OAK,22,rb,12,7,,,,,,0,5,0,0,0,,1,1,0,0,0,
1267,Donovan McNabb*,PHI,33,QB,14,14,,,,,,0,10,3,-12,0,,1,1,0,0,0,
1268,Marcus McNeill,SDG,26,LT,16,16,,,,,,,,,,,,1,1,0,0,0,
1269,Lance Moore,NOR,26,,7,0,,,,,,,,,,,,1,1,0,0,0,
1270,,,,,,,,,,,,,,,,,,,,,,,
1271,Mewelde Moore,PIT,27,,16,0,,,,,,,,,,,,1,1,0,0,0,
1272,Knowshon Moreno,DEN,22,RB,16,9,,,,,,0,4,0,0,0,,1,1,0,0,0,
1273,Josh Morgan,SFO,24,WR,16,15,,,,,,0,0,1,0,0,,1,1,0,0,0,
1274,Scott Mruczkowski,SDG,27,C,14,13,,,,,,,,,,,,1,1,0,0,0,
1275,Ovie Mughelli,ATL,29,fb,14,7,,,,,,,,,,,,2,1,1,0,0,
1276,Rico Murray,CIN,22,,4,0,,,,,,,,,,,,1,1,0,0,0,
1277,Chris Myers,HOU,28,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1278,Haruki Nakamura,BAL,23,,9,0,,,,,,1,0,0,0,0,,1,1,0,0,1,
1279,Moran Norris,SFO,31,fb,16,7,,,,,,0,1,1,0,0,,1,1,0,0,0,
1280,Jerious Norwood,ATL,26,rb,10,4,,,,,,0,1,1,2,0,,1,1,0,0,0,
1281,Mike Nugent,2TM,27,,6,0,,,,,,,,,,,,1,1,0,0,0,
1282,Steve Octavien,DAL,25,,14,0,,,,,,,,,,,,3,1,2,0,0,
1283,Greg Olsen,CHI,24,TE,16,15,,,,,,0,0,2,0,0,,1,1,0,0,0,
1284,Frank Omiyale,CHI,27,LG,16,12,,,,,,,,,,,,1,1,0,0,0,
1285,Kyle Orton,DEN,27,QB,16,15,,,,,,0,4,1,-2,0,,1,1,0,0,0,
1286,Jeff Otah,CAR,23,RT,13,13,,,,,,,,,,,,1,1,0,0,0,
1287,Cord Parks,STL,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1288,Ben Patrick,ARI,25,te,9,7,,,,,,,,,,,,1,1,0,0,0,
1289,Justin Peelle,ATL,30,fb/te,15,8,,,,,,0,0,1,0,0,,1,1,0,0,0,
1290,Donald Penn,TAM,26,LT,16,16,,,,,,0,0,2,0,0,,1,1,0,0,0,
1291,Charlie Peprah,ATL,26,,2,0,,,,,,,,,,,,1,1,0,0,0,
1292,Greg Peterson,JAX,25,,2,0,,,,,,,,,,,,1,1,0,0,0,
1293,Chester Pitts,HOU,30,lg,2,2,,,,,,,,,,,,1,1,0,0,0,
1294,Lousaka Polite,MIA,28,FB,16,9,,,,,,0,1,0,0,0,,1,1,0,0,0,
1295,Tyler Polumbus,DEN,24,RT,15,8,,,,,,0,1,1,0,0,,1,1,0,0,0,
1296,Leonard Pope,KAN,26,TE,13,8,,,,,,,,,,,,1,1,0,0,0,
1297,Matt Prater,DEN,25,K,16,0,,,,,,,,,,,,1,1,0,0,0,
1298,Brady Quinn,CLE,25,QB,10,9,,,,,,0,4,1,-3,0,,1,1,0,0,0,
1299,Casey Rabach,WAS,32,C,16,16,,,,,,0,1,0,-5,0,,1,1,0,0,0,
1300,Dominic Raiola,DET,31,C,16,16,,,,,,,,,,,,1,1,0,0,0,
1301,,,,,,,,,,,,,,,,,,,,,,,
1302,Manuel Ramirez,DET,26,LG,13,12,,,,,,0,0,1,0,0,,1,1,0,0,0,
1303,Sidney Rice*,MIN,23,WR,16,14,,,,,,0,1,0,0,0,,1,1,0,0,0,
1304,Tony Richardson,NYJ,38,FB,16,10,,,,,,0,0,1,0,0,,1,1,0,0,0,
1305,Brian Robiskie,CLE,22,wr,11,1,,,,,,,,,,,,1,1,0,0,0,
1306,Aaron Rodgers*,GNB,26,QB,16,16,,,,,,0,10,4,-8,0,,1,1,0,0,0,
1307,Justin Rogers,KAN,26,,1,0,,,,,,,,,,,,1,1,0,0,0,
1308,Brett Romberg,ATL,30,,9,0,,,,,,,,,,,,1,1,0,0,0,
1309,Allen Rossum,2TM,34,,4,0,,,,,,,,,,,,3,1,2,0,0,
1310,Eddie Royal,DEN,23,WR,14,12,,,,,,0,1,0,0,0,,1,1,0,0,0,
1311,Robert Royal,CLE,30,TE,13,11,,,,,,,,,,,,1,1,0,0,0,
1312,Terdell Sands,NWE,30,,1,0,,,,,,,,,,,,1,1,0,0,0,
1313,Dantrell Savage,KAN,24,,5,0,,,,,,0,1,0,0,0,,1,1,0,0,0,
1314,Matt Schaub*,HOU,28,QB,16,16,,,,,,0,3,1,-2,0,,1,1,0,0,0,
1315,Adam Seward,JAX,27,,3,0,,,,,,,,,,,,1,1,0,0,0,
1316,Jeremy Shockey,NOR,29,TE,13,12,,,,,,0,0,1,0,0,,1,1,0,0,0,
1317,Chad Simpson,IND,24,,14,0,,,,,,,,,,,,2,1,1,0,0,
1318,Jerome Simpson,CIN,23,,2,0,,,,,,,,,,,,1,1,0,0,0,
1319,Alex Smith,SFO,25,QB,11,10,,,,,,0,3,1,0,0,,1,1,0,0,0,
1320,Jason Smith,STL,23,rt,8,5,,,,,,,,,,,,1,1,0,0,0,
1321,Steve Smith*,NYG,24,WR,16,15,,,,,,,,,,,,1,1,0,0,0,
1322,Chris Snee*,NYG,27,RG,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1323,Jason Snelling,ATL,26,rb,14,2,,,,,,0,2,0,0,0,,2,1,1,0,0,
1324,Stephen Spach,ARI,27,te,7,5,,,,,,,,,,,,1,1,0,0,0,
1325,Jason Spitz,GNB,27,c/lg,5,4,,,,,,,,,,,,1,1,0,0,0,
1326,Darren Sproles,SDG,26,rb,16,2,,,,,,0,3,1,0,0,,1,1,0,0,0,
1327,Micheal Spurlock,2TM,26,,6,0,,,,,,0,1,1,0,0,,3,1,2,0,0,
1328,Matthew Stafford,DET,21,QB,10,10,,,,,,0,4,2,0,0,,1,1,0,0,0,
1329,Josh Stamer,2TM,32,,4,0,,,,,,,,,,,,5,1,4,0,0,
1330,Drew Stanton,DET,25,qb,3,1,,,,,,0,1,0,0,0,,1,1,0,0,0,
1331,LaRod Stephens-Howling,ARI,22,rb,16,2,,,,,,0,1,1,0,0,,5,1,4,0,0,
1332,,,,,,,,,,,,,,,,,,,,,,,
1333,Brandon Stokley,DEN,33,wr,16,2,,,,,,,,,,,,1,1,0,0,0,
1334,Zach Strief,NOR,26,lt,16,2,,,,,,,,,,,,1,1,0,0,0,
1335,Kasey Studdard,HOU,25,LG,16,14,,,,,,,,,,,,1,1,0,0,0,
1336,John Sullivan,MIN,24,C,16,16,,,,,,0,1,0,-4,0,,1,1,0,0,0,
1337,Limas Sweed,PIT,25,,9,0,,,,,,,,,,,,1,1,0,0,0,
1338,Kelly Talavou,BAL,25,,3,0,,,,,,,,,,,,1,1,0,0,0,
1339,Fred Taylor,NWE,33,rb,6,1,,,,,,0,1,0,0,0,,1,1,0,0,0,
1340,David Thomas,NOR,26,fb/te,15,8,,,,,,,,,,,,1,1,0,0,0,
1341,Devin Thomas,WAS,23,WR,14,10,,,,,,1,0,0,0,0,,1,1,0,0,0,
1342,Donald Thomas,MIA,24,RG,16,12,,,,,,1,0,1,0,0,,1,1,0,0,0,
1343,Pierre Thomas,NOR,25,rb,14,6,,,,,,0,2,0,0,0,,1,1,0,0,0,
1344,Jeremy Thompson,GNB,24,,6,0,,,,,,,,,,,,1,1,0,0,0,
1345,Michael Turner,ATL,27,RB,11,11,,,,,,0,4,1,0,0,,1,1,0,0,0,
1346,Jerheme Urban,ARI,29,,10,0,,,,,,,,,,,,1,1,0,0,0,
1347,Lawrence Vickers,CLE,26,FB,16,9,,,,,,0,1,0,0,0,,1,1,0,0,0,
1348,Keydrick Vincent,CAR,31,RG,16,16,,,,,,,,,,,,1,1,0,0,0,
1349,Kevin Walter,HOU,28,WR,14,14,,,,,,,,,,,,1,1,0,0,0,
1350,Pierre Walters,KAN,23,,3,0,,,,,,,,,,,,1,1,0,0,0,
1351,Derrick Ward,TAM,29,rb,14,1,,,,,,,,,,,,1,1,0,0,0,
1352,Kurt Warner,ARI,38,QB,15,15,,,,,,0,11,0,-2,0,,1,1,0,0,0,
1353,Kelley Washington,BAL,30,wr,15,2,,,,,,,,,,,,1,1,0,0,0,
1354,Brian Waters,KAN,32,LG,15,15,,,,,,0,0,3,19,0,,1,1,0,0,0,
1355,Ben Watson,NWE,29,te,16,7,,,,,,0,0,1,0,0,,1,1,0,0,0,
1356,Scott Wells,GNB,28,C,15,14,,,,,,0,1,0,0,0,,1,1,0,0,0,
1357,Travelle Wharton,CAR,28,LG/lt,16,16,,,,,,,,,,,,1,1,0,0,0,
1358,Terrence Wheatley,NWE,24,,5,0,,,,,,,,,,,,1,1,0,0,0,
1359,Chris White,HOU,26,RG,12,8,,,,,,,,,,,,1,1,0,0,0,
1360,Bobbie Williams,CIN,33,RG,16,16,,,,,,1,0,0,0,0,,1,1,0,0,0,
1361,DeAngelo Williams*,CAR,26,RB,13,13,,,,,,0,3,0,0,0,,1,1,0,0,0,
1362,Demetrius Williams,BAL,26,,12,0,,,,,,,,,,,,1,1,0,0,0,
1363,,,,,,,,,,,,,,,,,,,,,,,
1364,Derrick Williams,DET,23,,11,0,,,,,,0,2,1,0,0,,1,1,0,0,0,
1365,Ricky Williams,MIA,32,rb,16,7,,,,,,0,5,2,0,0,,1,1,0,0,0,
1366,Matt Willis,DEN,25,wr,1,1,,,,,,,,,,,,1,1,0,0,0,
1367,Ray Willis,SEA,27,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1368,Eric Winston,HOU,26,RT,16,16,,,,,,,,,,,,1,1,0,0,0,
1369,Damien Woody,NYJ,32,RT,16,16,,,,,,0,0,1,0,0,,1,1,0,0,0,
1370,DeShawn Wynn,GNB,26,,4,0,,,,,,,,,,,,2,1,1,0,0,
1371,Renaldo Wynn,WAS,35,,2,0,,,,,,,,,,,,1,1,0,0,0,
1372,Dave Zastudil,CLE,31,P,8,0,,,,,,,,,,,,1,1,0,0,0,
